"","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","YEARMODA","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
"8887",1997-05-01 12:00:00,1997-05-01 12:00:00,1997,5,1,3.889,18.778,11.389,0,19970501,"original","original",FALSE,FALSE
"8888",1997-05-02 12:00:00,1997-05-02 12:00:00,1997,5,2,4.5,24.722,14.889,0,19970502,"original","original",FALSE,FALSE
"8889",1997-05-03 12:00:00,1997-05-03 12:00:00,1997,5,3,6.778,26.611,17.389,0,19970503,"original","original",FALSE,FALSE
"8890",1997-05-04 12:00:00,1997-05-04 12:00:00,1997,5,4,13.778,23.111,17.333,0.508,19970504,"original","original",FALSE,FALSE
"8891",1997-05-05 12:00:00,1997-05-05 12:00:00,1997,5,5,11.5,20.722,13.778,0,19970505,"original","original",FALSE,FALSE
"8892",1997-05-06 12:00:00,1997-05-06 12:00:00,1997,5,6,3.111,14.611,9.667,9.652,19970506,"original","original",FALSE,FALSE
"8893",1997-05-07 12:00:00,1997-05-07 12:00:00,1997,5,7,1.778,9.278,5.278,12.954,19970507,"original","original",FALSE,FALSE
"8894",1997-05-08 12:00:00,1997-05-08 12:00:00,1997,5,8,2.278,12.5,7.667,5.334,19970508,"original","original",FALSE,FALSE
"8895",1997-05-09 12:00:00,1997-05-09 12:00:00,1997,5,9,7.389,13.889,9.944,0,19970509,"original","original",FALSE,FALSE
"8896",1997-05-10 12:00:00,1997-05-10 12:00:00,1997,5,10,6.611,16.889,11.778,2.54,19970510,"original","original",FALSE,FALSE
"8897",1997-05-11 12:00:00,1997-05-11 12:00:00,1997,5,11,10.778,17.889,13.833,1.524,19970511,"original","original",FALSE,FALSE
"8898",1997-05-12 12:00:00,1997-05-12 12:00:00,1997,5,12,7.389,19.389,13.833,0,19970512,"original","original",FALSE,FALSE
"8899",1997-05-13 12:00:00,1997-05-13 12:00:00,1997,5,13,6,23,15.5,0,19970513,"original","original",FALSE,FALSE
"8900",1997-05-14 12:00:00,1997-05-14 12:00:00,1997,5,14,11.722,22.222,15.222,0,19970514,"original","original",FALSE,FALSE
"8901",1997-05-15 12:00:00,1997-05-15 12:00:00,1997,5,15,7.611,23.389,15.889,0.508,19970515,"original","original",FALSE,FALSE
"8902",1997-05-16 12:00:00,1997-05-16 12:00:00,1997,5,16,10.778,29.222,19.167,0,19970516,"original","original",FALSE,FALSE
"8903",1997-05-17 12:00:00,1997-05-17 12:00:00,1997,5,17,14,28.889,20.944,30.226,19970517,"original","original",FALSE,FALSE
"8904",1997-05-18 12:00:00,1997-05-18 12:00:00,1997,5,18,13.222,24.389,16.5,0,19970518,"original","original",FALSE,FALSE
"8905",1997-05-19 12:00:00,1997-05-19 12:00:00,1997,5,19,12.5,24.611,18.389,5.842,19970519,"original","original",FALSE,FALSE
"8906",1997-05-20 12:00:00,1997-05-20 12:00:00,1997,5,20,11,22.389,14.889,0,19970520,"original","original",FALSE,FALSE
"8907",1997-05-21 12:00:00,1997-05-21 12:00:00,1997,5,21,10.278,17.111,12.833,12.7,19970521,"original","original",FALSE,FALSE
"8908",1997-05-22 12:00:00,1997-05-22 12:00:00,1997,5,22,9.111,12.889,10.222,10.922,19970522,"original","original",FALSE,FALSE
"8909",1997-05-23 12:00:00,1997-05-23 12:00:00,1997,5,23,4.5,16.389,10.389,3.302,19970523,"original","original",FALSE,FALSE
"8910",1997-05-24 12:00:00,1997-05-24 12:00:00,1997,5,24,1.389,16.111,9.444,0,19970524,"original","original",FALSE,FALSE
"8911",1997-05-25 12:00:00,1997-05-25 12:00:00,1997,5,25,2.278,19.5,12.167,0,19970525,"original","original",FALSE,FALSE
"8912",1997-05-26 12:00:00,1997-05-26 12:00:00,1997,5,26,3.278,19.5,12.556,0,19970526,"original","original",FALSE,FALSE
"8913",1997-05-27 12:00:00,1997-05-27 12:00:00,1997,5,27,8.889,17.278,12.111,0,19970527,"original","original",FALSE,FALSE
"8914",1997-05-28 12:00:00,1997-05-28 12:00:00,1997,5,28,6.278,15.778,11.111,0,19970528,"original","original",FALSE,FALSE
"8915",1997-05-29 12:00:00,1997-05-29 12:00:00,1997,5,29,3.611,20.611,12.611,0,19970529,"original","original",FALSE,FALSE
"8916",1997-05-30 12:00:00,1997-05-30 12:00:00,1997,5,30,5.389,20.278,13.667,0,19970530,"original","original",FALSE,FALSE
"8917",1997-05-31 12:00:00,1997-05-31 12:00:00,1997,5,31,7.611,18.778,12.833,0,19970531,"original","original",FALSE,FALSE
"8918",1997-06-01 12:00:00,1997-06-01 12:00:00,1997,6,1,5.778,18.778,12.778,0,19970601,"original","original",FALSE,FALSE
"8919",1997-06-02 12:00:00,1997-06-02 12:00:00,1997,6,2,7.611,21.222,15.444,0,19970602,"original","original",FALSE,FALSE
"8920",1997-06-03 12:00:00,1997-06-03 12:00:00,1997,6,3,7.278,24.111,16.944,0,19970603,"original","original",FALSE,FALSE
"8921",1997-06-04 12:00:00,1997-06-04 12:00:00,1997,6,4,8.111,24.722,17.5,0,19970604,"original","original",FALSE,FALSE
"8922",1997-06-05 12:00:00,1997-06-05 12:00:00,1997,6,5,10.111,26.5,19.889,0,19970605,"original","original",FALSE,FALSE
"8923",1997-06-06 12:00:00,1997-06-06 12:00:00,1997,6,6,11.389,27.778,20.889,0,19970606,"original","original",FALSE,FALSE
"8924",1997-06-07 12:00:00,1997-06-07 12:00:00,1997,6,7,16.778,28.889,22.278,0,19970607,"original","original",FALSE,FALSE
"8925",1997-06-08 12:00:00,1997-06-08 12:00:00,1997,6,8,12.722,25.5,16.722,18.796,19970608,"original","original",FALSE,FALSE
"8926",1997-06-09 12:00:00,1997-06-09 12:00:00,1997,6,9,10.889,23.778,17.444,60.706,19970609,"original","original",FALSE,FALSE
"8927",1997-06-10 12:00:00,1997-06-10 12:00:00,1997,6,10,10.278,27.222,20.111,0,19970610,"original","original",FALSE,FALSE
"8928",1997-06-11 12:00:00,1997-06-11 12:00:00,1997,6,11,15.611,26,20.556,0,19970611,"original","original",FALSE,FALSE
"8929",1997-06-12 12:00:00,1997-06-12 12:00:00,1997,6,12,13.722,23.389,18.278,23.622,19970612,"original","original",FALSE,FALSE
"8930",1997-06-13 12:00:00,1997-06-13 12:00:00,1997,6,13,12.778,24.889,18.556,0,19970613,"original","original",FALSE,FALSE
"8931",1997-06-14 12:00:00,1997-06-14 12:00:00,1997,6,14,14,20.278,16.444,42.418,19970614,"original","original",FALSE,FALSE
"8932",1997-06-15 12:00:00,1997-06-15 12:00:00,1997,6,15,10.278,18.889,14.389,17.526,19970615,"original","original",FALSE,FALSE
"8933",1997-06-16 12:00:00,1997-06-16 12:00:00,1997,6,16,8.5,21.611,14.944,0,19970616,"original","original",FALSE,FALSE
"8934",1997-06-17 12:00:00,1997-06-17 12:00:00,1997,6,17,9.778,20,15.389,0,19970617,"original","original",FALSE,FALSE
"8935",1997-06-18 12:00:00,1997-06-18 12:00:00,1997,6,18,9.111,18,13.667,0,19970618,"original","original",FALSE,FALSE
"8936",1997-06-19 12:00:00,1997-06-19 12:00:00,1997,6,19,6.778,21.778,15.389,0,19970619,"original","original",FALSE,FALSE
"8937",1997-06-20 12:00:00,1997-06-20 12:00:00,1997,6,20,10.778,20.5,14.944,4.826,19970620,"original","original",FALSE,FALSE
"8938",1997-06-21 12:00:00,1997-06-21 12:00:00,1997,6,21,12.889,18.222,15.222,5.08,19970621,"original","original",FALSE,FALSE
"8939",1997-06-22 12:00:00,1997-06-22 12:00:00,1997,6,22,11.5,19.278,14.5,0.254,19970622,"original","original",FALSE,FALSE
"8940",1997-06-23 12:00:00,1997-06-23 12:00:00,1997,6,23,10.889,17.278,13.222,2.286,19970623,"original","original",FALSE,FALSE
"8941",1997-06-24 12:00:00,1997-06-24 12:00:00,1997,6,24,10.222,18.111,13.389,1.778,19970624,"original","original",FALSE,FALSE
"8942",1997-06-25 12:00:00,1997-06-25 12:00:00,1997,6,25,4.778,18.611,12.389,0,19970625,"original","original",FALSE,FALSE
"8943",1997-06-26 12:00:00,1997-06-26 12:00:00,1997,6,26,11.5,19.278,14.611,4.826,19970626,"original","original",FALSE,FALSE
"8944",1997-06-27 12:00:00,1997-06-27 12:00:00,1997,6,27,11.222,19.278,15.056,5.588,19970627,"original","original",FALSE,FALSE
"8945",1997-06-28 12:00:00,1997-06-28 12:00:00,1997,6,28,11.778,22.611,16.778,13.97,19970628,"original","original",FALSE,FALSE
"8946",1997-06-29 12:00:00,1997-06-29 12:00:00,1997,6,29,9.222,22.778,15.111,0,19970629,"original","original",FALSE,FALSE
"8947",1997-06-30 12:00:00,1997-06-30 12:00:00,1997,6,30,11.278,17.5,14.778,0.508,19970630,"original","original",FALSE,FALSE
"8948",1997-07-01 12:00:00,1997-07-01 12:00:00,1997,7,1,12.5,20.278,15.556,3.302,19970701,"original","original",FALSE,FALSE
"8949",1997-07-02 12:00:00,1997-07-02 12:00:00,1997,7,2,11.778,21.111,16.056,7.112,19970702,"original","original",FALSE,FALSE
"8950",1997-07-03 12:00:00,1997-07-03 12:00:00,1997,7,3,11.611,21.389,17.111,1.778,19970703,"original","original",FALSE,FALSE
"8951",1997-07-04 12:00:00,1997-07-04 12:00:00,1997,7,4,10.778,21.111,15.722,0,19970704,"original","original",FALSE,FALSE
"8952",1997-07-05 12:00:00,1997-07-05 12:00:00,1997,7,5,10.5,23.111,15.611,1.27,19970705,"original","original",FALSE,FALSE
"8953",1997-07-06 12:00:00,1997-07-06 12:00:00,1997,7,6,11.611,21.111,15.278,9.652,19970706,"original","original",FALSE,FALSE
"8954",1997-07-07 12:00:00,1997-07-07 12:00:00,1997,7,7,13.889,22.111,17.167,0.508,19970707,"original","original",FALSE,FALSE
"8955",1997-07-08 12:00:00,1997-07-08 12:00:00,1997,7,8,11.5,19.889,15.889,0,19970708,"original","original",FALSE,FALSE
"8956",1997-07-09 12:00:00,1997-07-09 12:00:00,1997,7,9,11.889,22.778,16.833,0,19970709,"original","original",FALSE,FALSE
"8957",1997-07-10 12:00:00,1997-07-10 12:00:00,1997,7,10,9.111,25.889,17.944,0,19970710,"original","original",FALSE,FALSE
"8958",1997-07-11 12:00:00,1997-07-11 12:00:00,1997,7,11,12.389,28.111,20.444,0,19970711,"original","original",FALSE,FALSE
"8959",1997-07-12 12:00:00,1997-07-12 12:00:00,1997,7,12,14.111,28.278,20.778,0,19970712,"original","original",FALSE,FALSE
"8960",1997-07-13 12:00:00,1997-07-13 12:00:00,1997,7,13,15.222,27,20.556,0,19970713,"original","original",FALSE,FALSE
"8961",1997-07-14 12:00:00,1997-07-14 12:00:00,1997,7,14,14.5,24.889,19.222,0,19970714,"original","original",FALSE,FALSE
"8962",1997-07-15 12:00:00,1997-07-15 12:00:00,1997,7,15,14.778,24.222,18.778,1.524,19970715,"original","original",FALSE,FALSE
"8963",1997-07-16 12:00:00,1997-07-16 12:00:00,1997,7,16,12.278,22.5,17.611,0,19970716,"original","original",FALSE,FALSE
"8964",1997-07-17 12:00:00,1997-07-17 12:00:00,1997,7,17,14.889,21.278,17.5,0.508,19970717,"original","original",FALSE,FALSE
"8965",1997-07-18 12:00:00,1997-07-18 12:00:00,1997,7,18,14.222,22.389,16.722,12.446,19970718,"original","original",FALSE,FALSE
"8966",1997-07-19 12:00:00,1997-07-19 12:00:00,1997,7,19,12.889,24.222,17.833,20.574,19970719,"original","original",FALSE,FALSE
"8967",1997-07-20 12:00:00,1997-07-20 12:00:00,1997,7,20,10.222,23.111,15.722,6.858,19970720,"original","original",FALSE,FALSE
"8968",1997-07-21 12:00:00,1997-07-21 12:00:00,1997,7,21,13.889,20.611,16.611,7.874,19970721,"original","original",FALSE,FALSE
"8969",1997-07-22 12:00:00,1997-07-22 12:00:00,1997,7,22,15,24.5,18.889,0,19970722,"original","original",FALSE,FALSE
"8970",1997-07-23 12:00:00,1997-07-23 12:00:00,1997,7,23,12.111,25.722,18.5,0,19970723,"original","original",FALSE,FALSE
"8971",1997-07-24 12:00:00,1997-07-24 12:00:00,1997,7,24,10.778,24.278,18.444,0,19970724,"original","original",FALSE,FALSE
"8972",1997-07-25 12:00:00,1997-07-25 12:00:00,1997,7,25,15.222,22.722,17.333,1.27,19970725,"original","original",FALSE,FALSE
"8973",1997-07-26 12:00:00,1997-07-26 12:00:00,1997,7,26,14.222,24.111,18.778,7.62,19970726,"original","original",FALSE,FALSE
"8974",1997-07-27 12:00:00,1997-07-27 12:00:00,1997,7,27,11.889,22.389,18.278,2.032,19970727,"original","original",FALSE,FALSE
"8975",1997-07-28 12:00:00,1997-07-28 12:00:00,1997,7,28,9.5,24.611,16.889,0,19970728,"original","original",FALSE,FALSE
"8976",1997-07-29 12:00:00,1997-07-29 12:00:00,1997,7,29,11.222,25.722,18.278,0,19970729,"original","original",FALSE,FALSE
"8977",1997-07-30 12:00:00,1997-07-30 12:00:00,1997,7,30,12.611,28.389,20.278,0,19970730,"original","original",FALSE,FALSE
"8978",1997-07-31 12:00:00,1997-07-31 12:00:00,1997,7,31,13,24.889,15.722,1.27,19970731,"original","original",FALSE,FALSE
"8979",1997-08-01 12:00:00,1997-08-01 12:00:00,1997,8,1,12.889,19.222,15.333,12.7,19970801,"original","original",FALSE,FALSE
"8980",1997-08-02 12:00:00,1997-08-02 12:00:00,1997,8,2,15.222,25.111,18.944,6.604,19970802,"original","original",FALSE,FALSE
"8981",1997-08-03 12:00:00,1997-08-03 12:00:00,1997,8,3,14.278,22.778,18.278,0,19970803,"original","original",FALSE,FALSE
"8982",1997-08-04 12:00:00,1997-08-04 12:00:00,1997,8,4,16.389,26.5,20.611,0.254,19970804,"original","original",FALSE,FALSE
"8983",1997-08-05 12:00:00,1997-08-05 12:00:00,1997,8,5,14.389,28.611,21.111,0,19970805,"original","original",FALSE,FALSE
"8984",1997-08-06 12:00:00,1997-08-06 12:00:00,1997,8,6,15.222,28.278,22.333,0,19970806,"original","original",FALSE,FALSE
"8985",1997-08-07 12:00:00,1997-08-07 12:00:00,1997,8,7,12.111,28.111,21.444,0,19970807,"original","original",FALSE,FALSE
"8986",1997-08-08 12:00:00,1997-08-08 12:00:00,1997,8,8,13.389,30.278,22.444,0,19970808,"original","original",FALSE,FALSE
"8987",1997-08-09 12:00:00,1997-08-09 12:00:00,1997,8,9,16.278,30.389,22.611,0,19970809,"original","original",FALSE,FALSE
"8988",1997-08-10 12:00:00,1997-08-10 12:00:00,1997,8,10,13.722,30.778,23.111,0,19970810,"original","original",FALSE,FALSE
"8989",1997-08-11 12:00:00,1997-08-11 12:00:00,1997,8,11,18.278,31.5,24.556,0,19970811,"original","original",FALSE,FALSE
"8990",1997-08-12 12:00:00,1997-08-12 12:00:00,1997,8,12,16.722,31.389,24.056,0,19970812,"original","original",FALSE,FALSE
"8991",1997-08-13 12:00:00,1997-08-13 12:00:00,1997,8,13,12.722,32.5,22.778,0,19970813,"original","original",FALSE,FALSE
"8992",1997-08-14 12:00:00,1997-08-14 12:00:00,1997,8,14,16.111,27.889,21.722,0,19970814,"original","original",FALSE,FALSE
"8993",1997-08-15 12:00:00,1997-08-15 12:00:00,1997,8,15,13.278,26.778,19.167,0,19970815,"original","original",FALSE,FALSE
"8994",1997-08-16 12:00:00,1997-08-16 12:00:00,1997,8,16,12.389,27.778,20.222,0,19970816,"original","original",FALSE,FALSE
"8995",1997-08-17 12:00:00,1997-08-17 12:00:00,1997,8,17,14.222,29.389,20.722,0,19970817,"original","original",FALSE,FALSE
"8996",1997-08-18 12:00:00,1997-08-18 12:00:00,1997,8,18,13.5,30.278,21.611,0,19970818,"original","original",FALSE,FALSE
"8997",1997-08-19 12:00:00,1997-08-19 12:00:00,1997,8,19,11.5,27.278,19.389,0,19970819,"original","original",FALSE,FALSE
"8998",1997-08-20 12:00:00,1997-08-20 12:00:00,1997,8,20,12.5,28,19.667,0,19970820,"original","original",FALSE,FALSE
"8999",1997-08-21 12:00:00,1997-08-21 12:00:00,1997,8,21,12.778,29.889,20.889,0,19970821,"original","original",FALSE,FALSE
"9000",1997-08-22 12:00:00,1997-08-22 12:00:00,1997,8,22,15.611,26.889,20.056,0,19970822,"original","original",FALSE,FALSE
"9001",1997-08-23 12:00:00,1997-08-23 12:00:00,1997,8,23,19,29.111,23.222,0.254,19970823,"original","original",FALSE,FALSE
"9002",1997-08-24 12:00:00,1997-08-24 12:00:00,1997,8,24,19.611,31.722,23.833,0,19970824,"original","original",FALSE,FALSE
"9003",1997-08-25 12:00:00,1997-08-25 12:00:00,1997,8,25,18.611,33.222,25.167,15.748,19970825,"original","original",FALSE,FALSE
"9004",1997-08-26 12:00:00,1997-08-26 12:00:00,1997,8,26,16.889,27.889,19.556,0,19970826,"original","original",FALSE,FALSE
"9005",1997-08-27 12:00:00,1997-08-27 12:00:00,1997,8,27,15.722,27.778,20.222,1.778,19970827,"original","original",FALSE,FALSE
"9006",1997-08-28 12:00:00,1997-08-28 12:00:00,1997,8,28,14,19.222,16.389,9.144,19970828,"original","original",FALSE,FALSE
"9007",1997-08-29 12:00:00,1997-08-29 12:00:00,1997,8,29,12,21,16.333,9.398,19970829,"original","original",FALSE,FALSE
"9008",1997-08-30 12:00:00,1997-08-30 12:00:00,1997,8,30,10.5,21.111,15.833,0,19970830,"original","original",FALSE,FALSE
"9009",1997-08-31 12:00:00,1997-08-31 12:00:00,1997,8,31,13.889,26.5,20.222,0,19970831,"original","original",FALSE,FALSE
"9010",1997-09-01 12:00:00,1997-09-01 12:00:00,1997,9,1,16,28.278,21.556,0,19970901,"original","original",FALSE,FALSE
"9011",1997-09-02 12:00:00,1997-09-02 12:00:00,1997,9,2,13,23,16.111,12.954,19970902,"original","original",FALSE,FALSE
"9012",1997-09-03 12:00:00,1997-09-03 12:00:00,1997,9,3,10.222,23.5,16.056,0,19970903,"original","original",FALSE,FALSE
"9013",1997-09-04 12:00:00,1997-09-04 12:00:00,1997,9,4,12.111,24.389,17.833,0,19970904,"original","original",FALSE,FALSE
"9014",1997-09-05 12:00:00,1997-09-05 12:00:00,1997,9,5,13.5,23.722,18.167,0,19970905,"original","original",FALSE,FALSE
"9015",1997-09-06 12:00:00,1997-09-06 12:00:00,1997,9,6,11.389,22.222,16,0.762,19970906,"original","original",FALSE,FALSE
"9016",1997-09-07 12:00:00,1997-09-07 12:00:00,1997,9,7,10.389,18.611,13.889,1.27,19970907,"original","original",FALSE,FALSE
"9017",1997-09-08 12:00:00,1997-09-08 12:00:00,1997,9,8,10.611,22.722,16.167,0.762,19970908,"original","original",FALSE,FALSE
"9018",1997-09-09 12:00:00,1997-09-09 12:00:00,1997,9,9,11.111,20,15.111,0,19970909,"original","original",FALSE,FALSE
"9019",1997-09-10 12:00:00,1997-09-10 12:00:00,1997,9,10,7,18,12.778,0,19970910,"original","original",FALSE,FALSE
"9020",1997-09-11 12:00:00,1997-09-11 12:00:00,1997,9,11,5.111,22.722,14.944,0,19970911,"original","original",FALSE,FALSE
"9021",1997-09-12 12:00:00,1997-09-12 12:00:00,1997,9,12,13,22,17.222,0,19970912,"original","original",FALSE,FALSE
"9022",1997-09-13 12:00:00,1997-09-13 12:00:00,1997,9,13,6.889,17,12.833,0,19970913,"original","original",FALSE,FALSE
"9023",1997-09-14 12:00:00,1997-09-14 12:00:00,1997,9,14,5,18,10.722,0,19970914,"original","original",FALSE,FALSE
"9024",1997-09-15 12:00:00,1997-09-15 12:00:00,1997,9,15,4,21,12.444,0,19970915,"original","original",FALSE,FALSE
"9025",1997-09-16 12:00:00,1997-09-16 12:00:00,1997,9,16,4,24.611,15.167,0,19970916,"original","original",FALSE,FALSE
"9026",1997-09-17 12:00:00,1997-09-17 12:00:00,1997,9,17,10,25,16.167,0,19970917,"original","original",FALSE,FALSE
"9027",1997-09-18 12:00:00,1997-09-18 12:00:00,1997,9,18,8.611,27.389,17.611,0,19970918,"original","original",FALSE,FALSE
"9028",1997-09-19 12:00:00,1997-09-19 12:00:00,1997,9,19,6.889,21,13.444,0,19970919,"original","original",FALSE,FALSE
"9029",1997-09-20 12:00:00,1997-09-20 12:00:00,1997,9,20,2,18.5,11.056,0,19970920,"original","original",FALSE,FALSE
"9030",1997-09-21 12:00:00,1997-09-21 12:00:00,1997,9,21,1.222,19.778,10.667,0,19970921,"original","original",FALSE,FALSE
"9031",1997-09-22 12:00:00,1997-09-22 12:00:00,1997,9,22,2.889,22.111,11.389,0,19970922,"original","original",FALSE,FALSE
"9032",1997-09-23 12:00:00,1997-09-23 12:00:00,1997,9,23,3.222,23.5,12.278,0,19970923,"original","original",FALSE,FALSE
"9033",1997-09-24 12:00:00,1997-09-24 12:00:00,1997,9,24,7.222,16.389,11.444,0,19970924,"original","original",FALSE,FALSE
"9034",1997-09-25 12:00:00,1997-09-25 12:00:00,1997,9,25,2.611,22.389,12.944,0,19970925,"original","original",FALSE,FALSE
"9035",1997-09-26 12:00:00,1997-09-26 12:00:00,1997,9,26,6.278,25.278,14.667,0,19970926,"original","original",FALSE,FALSE
"9036",1997-09-27 12:00:00,1997-09-27 12:00:00,1997,9,27,5.111,22.889,12.889,0,19970927,"original","original",FALSE,FALSE
"9037",1997-09-28 12:00:00,1997-09-28 12:00:00,1997,9,28,7.778,23.111,13.278,0,19970928,"original","original",FALSE,FALSE
"9038",1997-09-29 12:00:00,1997-09-29 12:00:00,1997,9,29,6.722,22,13.667,0,19970929,"original","original",FALSE,FALSE
"9039",1997-09-30 12:00:00,1997-09-30 12:00:00,1997,9,30,10.889,19,14.833,0,19970930,"original","original",FALSE,FALSE
"9040",1997-10-01 12:00:00,1997-10-01 12:00:00,1997,10,1,14.889,19.278,17.056,3.556,19971001,"original","original",FALSE,FALSE
"9041",1997-10-02 12:00:00,1997-10-02 12:00:00,1997,10,2,10.389,18.111,14.111,2.032,19971002,"original","original",FALSE,FALSE
"9042",1997-10-03 12:00:00,1997-10-03 12:00:00,1997,10,3,5.611,16.722,10.889,0,19971003,"original","original",FALSE,FALSE
"9043",1997-10-04 12:00:00,1997-10-04 12:00:00,1997,10,4,10,17.389,13.167,0,19971004,"original","original",FALSE,FALSE
"9044",1997-10-05 12:00:00,1997-10-05 12:00:00,1997,10,5,6.389,18,11.444,0,19971005,"original","original",FALSE,FALSE
"9045",1997-10-06 12:00:00,1997-10-06 12:00:00,1997,10,6,3.889,24.5,14.5,0,19971006,"original","original",FALSE,FALSE
"9046",1997-10-07 12:00:00,1997-10-07 12:00:00,1997,10,7,12,21.889,16.722,2.54,19971007,"original","original",FALSE,FALSE
"9047",1997-10-08 12:00:00,1997-10-08 12:00:00,1997,10,8,11.389,18.389,15.167,4.318,19971008,"original","original",FALSE,FALSE
"9048",1997-10-09 12:00:00,1997-10-09 12:00:00,1997,10,9,13.222,22.222,17.278,11.684,19971009,"original","original",FALSE,FALSE
"9049",1997-10-10 12:00:00,1997-10-10 12:00:00,1997,10,10,12.722,17.611,15,14.732,19971010,"original","original",FALSE,FALSE
"9050",1997-10-11 12:00:00,1997-10-11 12:00:00,1997,10,11,9.278,14.5,12.111,8.89,19971011,"original","original",FALSE,FALSE
"9051",1997-10-12 12:00:00,1997-10-12 12:00:00,1997,10,12,5.778,14.389,9.389,6.096,19971012,"original","original",FALSE,FALSE
"9052",1997-10-13 12:00:00,1997-10-13 12:00:00,1997,10,13,5.889,11.222,8,0.254,19971013,"original","original",FALSE,FALSE
"9053",1997-10-14 12:00:00,1997-10-14 12:00:00,1997,10,14,4.889,12.278,8,2.032,19971014,"original","original",FALSE,FALSE
"9054",1997-10-15 12:00:00,1997-10-15 12:00:00,1997,10,15,5.389,9.222,7,3.048,19971015,"original","original",FALSE,FALSE
"9055",1997-10-16 12:00:00,1997-10-16 12:00:00,1997,10,16,2.778,12.389,7.167,1.016,19971016,"original","original",FALSE,FALSE
"9056",1997-10-17 12:00:00,1997-10-17 12:00:00,1997,10,17,6.278,17.778,11,0,19971017,"original","original",FALSE,FALSE
"9057",1997-10-18 12:00:00,1997-10-18 12:00:00,1997,10,18,9,21.389,13.667,0,19971018,"original","original",FALSE,FALSE
"9058",1997-10-19 12:00:00,1997-10-19 12:00:00,1997,10,19,9.278,22.389,14.333,0,19971019,"original","original",FALSE,FALSE
"9059",1997-10-20 12:00:00,1997-10-20 12:00:00,1997,10,20,3.889,15.111,9.778,0,19971020,"original","original",FALSE,FALSE
"9060",1997-10-21 12:00:00,1997-10-21 12:00:00,1997,10,21,-1,10.5,4,0,19971021,"original","original",FALSE,FALSE
"9061",1997-10-22 12:00:00,1997-10-22 12:00:00,1997,10,22,-2.889,13.722,3.611,0,19971022,"original","original",FALSE,FALSE
"9062",1997-10-23 12:00:00,1997-10-23 12:00:00,1997,10,23,-3.889,10.722,3.444,0,19971023,"original","original",FALSE,FALSE
"9063",1997-10-24 12:00:00,1997-10-24 12:00:00,1997,10,24,2,10.778,5.5,0,19971024,"original","original",FALSE,FALSE
"9064",1997-10-25 12:00:00,1997-10-25 12:00:00,1997,10,25,1,9.389,6.222,0,19971025,"original","original",FALSE,FALSE
"9065",1997-10-26 12:00:00,1997-10-26 12:00:00,1997,10,26,3.889,11.222,7.278,1.016,19971026,"original","original",FALSE,FALSE
"9066",1997-10-27 12:00:00,1997-10-27 12:00:00,1997,10,27,-0.722,7.5,3.889,1.27,19971027,"original","original",FALSE,FALSE
"9067",1997-10-28 12:00:00,1997-10-28 12:00:00,1997,10,28,-4.222,7.889,1.111,0,19971028,"original","original",FALSE,FALSE
"9068",1997-10-29 12:00:00,1997-10-29 12:00:00,1997,10,29,-6,9.389,0.333,0,19971029,"original","original",FALSE,FALSE
"9069",1997-10-30 12:00:00,1997-10-30 12:00:00,1997,10,30,-5.111,13.722,2.833,0,19971030,"original","original",FALSE,FALSE
"9070",1997-10-31 12:00:00,1997-10-31 12:00:00,1997,10,31,-4.222,11.5,2.278,0,19971031,"original","original",FALSE,FALSE
"9071",1997-11-01 12:00:00,1997-11-01 12:00:00,1997,11,1,-2.722,9,1.389,0,19971101,"original","original",FALSE,FALSE
"9072",1997-11-02 12:00:00,1997-11-02 12:00:00,1997,11,2,-4.778,3.222,-1.111,0,19971102,"original","original",FALSE,FALSE
"9073",1997-11-03 12:00:00,1997-11-03 12:00:00,1997,11,3,-1.722,11.5,3.722,0,19971103,"original","original",FALSE,FALSE
"9074",1997-11-04 12:00:00,1997-11-04 12:00:00,1997,11,4,0.278,8.778,4.5,0,19971104,"original","original",FALSE,FALSE
"9075",1997-11-05 12:00:00,1997-11-05 12:00:00,1997,11,5,3.722,10.889,8.667,3.81,19971105,"original","original",FALSE,FALSE
"9076",1997-11-06 12:00:00,1997-11-06 12:00:00,1997,11,6,9.722,13.889,11.5,6.604,19971106,"original","original",FALSE,FALSE
"9077",1997-11-07 12:00:00,1997-11-07 12:00:00,1997,11,7,7.389,16,11.833,5.842,19971107,"original","original",FALSE,FALSE
"9078",1997-11-08 12:00:00,1997-11-08 12:00:00,1997,11,8,6.611,14.889,9.5,0,19971108,"original","original",FALSE,FALSE
"9079",1997-11-09 12:00:00,1997-11-09 12:00:00,1997,11,9,6.5,12.5,9.944,0,19971109,"original","original",FALSE,FALSE
"9080",1997-11-10 12:00:00,1997-11-10 12:00:00,1997,11,10,5.722,12.889,9.278,0,19971110,"original","original",FALSE,FALSE
"9081",1997-11-11 12:00:00,1997-11-11 12:00:00,1997,11,11,6.278,10.222,8.444,0,19971111,"original","original",FALSE,FALSE
"9082",1997-11-12 12:00:00,1997-11-12 12:00:00,1997,11,12,6,9.222,7.667,0.254,19971112,"original","original",FALSE,FALSE
"9083",1997-11-13 12:00:00,1997-11-13 12:00:00,1997,11,13,2.778,10.389,6.667,2.032,19971113,"original","original",FALSE,FALSE
"9084",1997-11-14 12:00:00,1997-11-14 12:00:00,1997,11,14,1.778,8.778,4.556,0,19971114,"original","original",FALSE,FALSE
